,TEXT,LABEL
3765,saya pergi ke apartemen pacar saya dan melihat beberapa orang di depan pintunya. saya pikir sesuatu telah terjadi.,fear
3766,"ayah saya memanggil saya (di belakang punggung ibu saya) dan mengatakan kepada saya bahwa ibu saya tidak menyetujui perilaku saya di akhir pekan. namun, dia tidak á memberi tahu saya detailnya dan meninggalkan saya dengan pertanyaan yang belum terjawab.",anger
3767,"saya merasa sangat kesepian, sangat tidak puas dengan diri saya ketika saya menyadari bahwa saya bisa merasa sangat cemburu pada wanita lain karena pacar saya.",sadness
3768,"sebuah adegan dalam sebuah film di mana seorang pria menekan satu sama lain. secara kebetulan, posisi mereka terbalik. orang lain á ditekan dengan cara yang sama seperti sebelumnya.",disgust
3769,ketika saya tidak berhasil membuat diri saya jelas kepada orang lain. when ketika mereka tidak mengerti apa yang saya katakan.,shame
3770,setelah kematian seorang gadis yang aku tidak suka.,guilt
3771,"saya merasa gembira ketika pacar saya bertemu saya di stasiun, sementara pada awalnya dia mengatakan bahwa dia tidak akan melakukan itu.",joy
3772,ketika seseorang tidak mendengarkan saya setelah meminta saya untuk mengulangi apa yang saya katakan. ini terjadi lebih dari satu kali dengan orang yang sama.,anger
3773,saya merasa sangat sedih ketika mendengar bahwa seorang teman telah bunuh diri.,sadness
3774,suatu malam saya melihat seorang pria dirobohkan oleh dua pria lain. korban á ditendang ke kepalanya.,disgust
3775,ketika saya berkenalan dengan orang tua dari pacar saya untuk pertama kalinya. mereka berbicara bahasa limburg (dialek belanda) dan salah satu kata pertama saya adalah bahwa saya tidak menyukai dialek limburg.,shame
3776,"ketika saya membatalkan janji dengan cerita idle. setelah itu, tampaknya orang itu telah menantikannya dan menyediakan waktu untuk itu.",guilt
3777,"selama beberapa hari saya merasa sangat sedih, tertekan dan lesu, á dengan menangis. ketika ini berakhir saya merasa sangat senang, meskipun á tidak ada alasan khusus.",joy
3778,"saya sedang menguji sepatu roda baru saya di jalan, tiba-tiba seekor anjing á berlari menggonggong ke arah saya, sangat mengancam. saya sangat terkejut dan sangat kesal.",fear
3779,"keluar pada akhir pekan bersama sekelompok orang, semua orang merasa jengkel karena pada malam hari musik tidak berhenti tepat waktu. dan saat sarapan, pacarku lari karena kami tidak setuju dengannya. saya merasa á marah.",anger
3780,baru-baru ini saya merasa sangat sedih tanpa alasan. itu berlangsung selama beberapa hari. tidak ada yang saya sukai pada periode itu.,sadness
3781,"seseorang menceritakan kepada saya kisah amnesty international: seorang anak lelaki terbunuh dan kepalanya dimasukkan ke dalam sampah pacarnya. sepertinya dia hamil, lalu dia mati. itu menjijikkan, saya hampir tidak bisa menuliskannya.",disgust
3782,"saya menangis selama 3 jam karena saya merasa sangat sedih. lalu aku menelepon pacarku dan dia mengatakan hal-hal indah kepadaku. setelah perasaan ini hilang, saya merasa malu.",shame
3783,kemarin pacarku dan aku ingin bermain biliar. namun á ada anak laki-laki yang bermain (5 kali). pacar saya kemudian muak dan kecewa. dalam kasus seperti itu saya pikir itu salah saya.,guilt
3784,saat pacar saya dan saya mengalami sesuatu yang menyenangkan atau saat kami á berjalan-jalan bersama.,joy
3785,cuacanya sangat buruk (kabut dan licin) karena siaran baru á melaporkan banyak kecelakaan lalu lintas dan pacar saya pulang ke rumah á dan masih memiliki jarak 60 kilometer lagi.,fear
3786,seseorang mengatakan kepada saya bahwa dia akan tinggal di rumah saya selama satu malam. oleh karena itu saya melakukan upaya besar untuk membuat semuanya baik-baik saja (makanan). suatu hari á sebelum dia membatalkan janji karena dia harus pergi ke gereja bersama orang tuanya.,anger
3787,kami harus membawa kucing kami ke dokter hewan untuk membunuh rahmat (suntikan).,sadness
3788,"ketika orang makan tidak enak (memukul, bersendawa, berbicara á dengan makanan di mulut mereka, dll).",disgust
3789,saya membuat janji untuk menjemput seseorang. namun saya tiba terlambat dan dia harus menunggu seperempat jam.,guilt
3790,suatu malam saya melakukan percakapan yang sangat baik dengan dua teman. saya kemudian menyadari betapa layaknya mereka bagi saya dan betapa bahagianya saya memiliki mereka sebagai teman.,joy
3791,pagi hari sebelum pergi ke dokter gigi.,fear
3792,ketika seorang teman yang sangat dekat dengan siapa saya memiliki hubungan yang sangat intim dan á tubuh (dia punya pacar) mulai menghindari saya dan á tidak ingin berbicara dengan saya lagi.,anger
3793,ketika seorang teman baik dengan siapa saya memiliki hubungan intim membuat á jelas bahwa dia tidak ingin melanjutkan dengan cara yang sama. dia memilih pacarnya (juga teman saya).,sadness
3794,ketika saya bercinta dengan seseorang yang saya tidak benar-benar cintai. kadang-kadang á saya bahkan menganggapnya tidak disukai.,disgust
3795,saya memiliki hubungan seksual jangka pendek dengan seseorang yang saya tidak suka.,shame
3796,ketika saya menyadari bahwa saya menghindari dua teman baik dengan siapa saya selalu berbagi mainan dan kesedihan. saya mengarang cerita untuk menghindari á menceritakan apa yang terjadi pada saya.,guilt
3797,"pacar saya menderita sakit parah selama beberapa bulan, minggu ini á dokter mengatakan kepadanya bahwa ia sudah pulih.",joy
3798,"ketika pergi di akhir pekan saya harus bersepeda sejauh 5 kilometer melalui pian kesepian dan gelap, maka saya selalu memiliki fantasi yang menakutkan.",fear
3799,"saya membuat janji dengan teman untuk minum kopi bersama. however namun, untuk ketiga kalinya dalam minggu itu dia terlambat satu jam á.",anger
3800,hamster sayangku (bernama hannes) meninggal pada usia 2 dan 1/2 tahun. á bentuknya memaksa saya untuk membunuh belas kasihan (suntikan).,sadness
3801,saya membaca laporan surat kabar bahwa seorang bocah lelaki dipaksa untuk melihat á sementara saudara perempuannya diperkosa.,disgust
3802,kami telah membuat janji untuk menyelesaikan satu pekerjaan bersama. appeared tampaknya saya adalah satu-satunya yang tidak menyiapkan apa pun.,shame
3803,"saya menelepon ibu saya setidaknya sekali seminggu. namun minggu lalu saya benar-benar lupa. pagi ini dia memanggilku, dia pikir aku merasa sakit.",guilt
3804,setelah pemakaman seorang kenalan saya merasa sangat tertekan. perasaan itu berubah menjadi sukacita ketika saya mendengar bahwa saya telah mencapai nilai bagus untuk ujian.,joy
3805,saya harus menelepon seseorang dan membuat janji untuk berbicara. á saya sangat takut gagal.,fear
3806,"ketika, setelah membersihkan dapur, dua jam kemudian saya melihat bahwa ada kekacauan besar. itu sangat mengganggu saya.",anger
3807,suatu malam saya dipanggil dan diberi tahu bahwa ayah seorang teman dekat saya meninggal. ketika saya mengunjungi teman saya di rumah dan ketika menghadiri pemakaman saya merasa sangat sedih.,sadness
3808,saya tidak ingat persis situasi seperti itu. tapi aku tahu itu setelah aku pergi ke toilet yang sangat kotor dan itu membuatku jijik.,disgust
3809,"suatu kali secara kebetulan saya mencengkeram orang asing (dengan cara yang agak akrab), mengira itu adalah pacar saya. saat melihat ke belakang, saya merasa malu ketika memikirkannya.",shame
3810,"saya pernah merobek ban dalam sepeda, itu bukan milik saya. kemudian saya melihat itu adalah yang baru. saya merasa sangat bersalah saat itu.",guilt
3811,"ketika saya mengetahui bahwa gadis itu, yang saya cintai, juga mencintai saya.",joy
3812,"ketika ibu saya mengancam saya dengan mendorong saya dari tangga, ketika á saya sekali lagi harus membuat komentar.",fear
3813,ketika dibuat terlihat bodoh oleh guru di depan kelas á saat giliran.,anger
3814,ibu saya dengan tidak adil menjadi sangat marah kepada saya dan mengirim saya ke kamar saya sementara ayah saya menjelaskan bahwa cara dia melihat sesuatu adalah - tidak benar. saya telah melakukan banyak hal dengan niat terbaik.,sadness
3815,ibu saya sangat marah dengan adik perempuan saya dan menyuruhnya untuk meletakkan tangannya di atas meja untuk mengangkat tangannya. dia dipaksa oleh kekuatannya.,disgust
3816,"seorang teman datang untuk makan malam dengan saya di rumah. orang tuanya adalah orang biasa. namun, ibu saya menggunakan layanan makan malam porselen yang sangat mahal dan peralatan makan perak. saya merasa sangat malu.",shame
3817,"suatu kali setelah jatuh cinta, aku membayangkan gadis itu menjadi sempurna dan benar-benar membayangi pacarku. setelah itu saya menyadari bahwa gambar ini tidak objektif. saya merasa bersalah terhadap á kedua gadis.",guilt
3818,sekali seminggu saya bekerja sebagai sukarelawan di taman biologis. pekerjaan ini á di taman dan kontak dengan sukarelawan lainnya membuat saya á dengan gembira. mereka juga memberi saya dukungan setelah saya gagal lulus tes driver saya.,joy
3819,teman saya dan saya berencana untuk mencari dokumen dan peralatan lama á di ruang bawah tanah. sudah larut malam ketika kami tiba di ruang bawah tanah. dia menunjukkan tempat di mana polisi (40 tahun yang lalu) menemukan á dua mayat. saya menjadi sangat takut ketika dia menceritakan kisah ini kepada saya.,fear
3820,"ketika seseorang memberi saya pujian setelah ujian tepat pada saat saya membutuhkannya. itu damai, hangat dan tulus.",joy
3821,"ketika saya menaiki tangga di sebuah rumah yang tinggi dan gelap yang penuh bayangan, á melewati pintu dan merasakan bahwa seseorang atau sesuatu á di belakang saya, walaupun saya tahu saya sendirian.",fear
3822,"seorang teman mengatakan kepada saya akan lebih baik bagi saya untuk tidak akrab dengan teman lain, meskipun, menurut pendapat saya dia tidak punya alasan untuk mengatakan hal-hal seperti itu. dia hanya mengatakan begitu berharap bahwa saya akan mencari dukungan darinya (yang, bagaimanapun, tidak perlu).",anger
3823,"saya memiliki hubungan yang baik dengan dua teman. sekali tanpa alasan, á mereka dengan jelas menunjukkan bahwa mereka pikir saya naif, membosankan, dan á tidak bisa mengurus diri sendiri, sementara saya berdebat bahwa saya bisa á mengelola hal-hal.",sadness
3824,"ketika saya melihat bahwa beberapa orang tetap bersikap dingin dan egois sehubungan dengan teman dekat, bahkan dalam situasi yang dibutuhkan teman-teman itu bagi mereka.",disgust
3825,"ketika saya menyatakan hal-hal dengan sangat positif dan mencoba meyakinkan orang lain, dan tampaknya pernyataan saya tidak benar.",shame
3826,"seorang teman tertentu membangkitkan perasaan positif, ketika saya bersamanya tetapi á perasaan negatif ketika dia tidak hadir. saya merasa perlu untuk á mengungkapkan perasaan negatif itu. namun, ketika saya berbicara tentang dia, á saya selalu berpikir: mengapa saya suka ini, dia tidak pantas menerima ini, tetapi á tetap saya melakukannya.",guilt
3827,"beberapa hari yang lalu, saya menumpang untuk arnhems dengan seorang teman. semuanya berjalan baik: mereka menjemput kami dengan sangat cepat, matahari bersinar, saya merasa bebas dan, untuk pertama kalinya setelah lama, senang. saya benar-benar merasa bahwa saya hidup dengan kecepatan penuh.",joy
3828,"nenek saya beberapa kali dilanda pendarahan otak. sampai sekarang dia pulih dengan baik setiap kali, tetapi selalu ada ancaman untuk kehilangannya.",fear
3829,"saya telah membuat janji dengan tiga teman. kami harus pergi bersama-sama. ketika saya tiba di tempat itu, orang lain tidak ada di sana. saya menjadi sangat marah karena saya pikir mereka sudah pergi tanpa saya. namun, tampaknya itu bukan masalahnya.",anger
3830,"saya menyelesaikan hubungan dengan pacar saya, setelah merasa á diriku sendiri sangat tidak bahagia untuk waktu yang lama.",sadness
3831,"beberapa hari setelah saya menyelesaikan hubungan dengan pacar saya, kami bertengkar. lalu dia memukul saya. pada saat itu saya menemukan dia menjijikkan.",disgust
3832,saya sedang mandi di sebuah bilik di perancis. kemudian saya menemukan á bahwa beberapa anak sedang memperhatikan saya dari bilik yang berdekatan.,shame
3833,"saya tahu bahwa seseorang merasa sangat kesepian, dan bahwa dia selalu berharap untuk melihat saya. namun, sering saya terlalu á sibuk mengunjunginya, maka saya merasa bersalah.",guilt
3834,"kerabat dekat saya menjalani operasi yang sulit, dan semuanya á ternyata baik-baik saja.",joy
3835,ketika saya masuk ke tabung atau kereta tanpa membayar tiket á.,fear
3836,"seorang teman sekelas mendesak saya untuk melakukan protes tertentu bersamanya á dengannya, dan ketika saatnya tiba orang ini mundur sementara saya á harus menghadapi situasi tersebut.",anger
3837,ketika saya gagal ujian masuk ke imec.,sadness
3838,ketika saya melihat seseorang memakan cacing hidup.,disgust
3839,"ketika saya masih kecil, orang tua saya menangkap saya dengan majalah porno.",shame
3840,ketika mereka mengatakan kepada saya bahwa saya telah mendapatkan hibah studi.,joy
3841,ketika aku memakai sosok aneh yang menggantung di punggungku.,shame
3842,karena saya belum belajar.,guilt
3843,ketika ayah saya diselamatkan dari kecelakaan kerja yang parah.,joy
3844,ketika saya masih kecil saya bersembunyi di bawah selimut karena takut gelap.,fear
3845,ketika saya pertama kali melihat seseorang memohon.,anger
3846,ketika tim basket saya kehilangan kualifikasi di final.,sadness
3847,ketika saya melihat daging busuk.,disgust
3848,ketika seseorang yang tidak ingin saya lihat terus hadir.,shame
3849,ketika saya gagal dalam ujian saya pikir saya bisa lulus dengan mudah.,guilt
3850,ketika saya mengetahui bahwa saya telah lulus ujian masuk universitas á. saya pikir saya telah melakukan salah satu ujian dengan buruk.,joy
3851,"ketika saya masih sangat muda, suatu hari, saya berada di jalan bersama ayah dan saudara lelaki saya. ketika ayah saya berbicara dengan beberapa teman, saya melihat seekor anjing dan mulai menepuknya. ayah saya mengatakan kepada saya á dengan tajam untuk berhenti melakukannya karena anjing itu kudis. kemudian kakak saya mengatakan bahwa saya akan mati dan saya tidak bisa berhenti menangis setelah ini.",fear
3852,"kami mencari jalan kembali dari kota yang agak mabuk. kami á dijatuhkan di kota lain yang tidak kami kenal. saya perlu buang air kecil, jadi saya melakukannya di dinding yang ternyata milik markas militer. mereka menangkap saya dan membuat saya membayar á 500 poin. kami harus pulang dengan berjalan kaki (6 km) karena sudah terlambat bagi siapa pun untuk memberi kami tumpangan.",anger
3853,"saya bertemu seorang gadis di sebuah diskotik. dia sangat cantik dan saya sangat bahagia. tapi dia tidak muncul. alhamdulillah, ada beberapa teman lain di sana dan saya dapat memiliki waktu yang lebih baik.",sadness
3854,"saya punya teman sekelas yang agak bodoh. saya tidak menyukainya á tetapi saya menghormatinya. ketika dia mencoba untuk berbicara dengan seseorang, mereka tidak akan mendengarkannya dan saya tidak tahan melihatnya.",disgust
3855,"saya bertemu seorang teman di sebuah diskotik. dia bersama seorang gadis dan dia mengatakan kepada saya bahwa dia bukan pacarnya. saya, untuk mengatakan sesuatu, á berkomentar bahwa dia harus menjadi wanita yang sadar. dia kemudian mengatakan kepada saya bahwa dia adalah gadisnya.",shame
