,TEXT,LABEL
3923,kami telah membuat janji untuk menyelesaikan satu pekerjaan bersama. appeared tampaknya saya adalah satu-satunya yang tidak menyiapkan apa pun.,shame
3924,"saya menelepon ibu saya setidaknya sekali seminggu. namun minggu lalu saya benar-benar lupa. pagi ini dia memanggilku, dia pikir aku merasa sakit.",guilt
3925,setelah pemakaman seorang kenalan saya merasa sangat tertekan. perasaan itu berubah menjadi sukacita ketika saya mendengar bahwa saya telah mencapai nilai bagus untuk ujian.,joy
3926,saya harus menelepon seseorang dan membuat janji untuk berbicara. á saya sangat takut gagal.,fear
3927,"ketika, setelah membersihkan dapur, dua jam kemudian saya melihat bahwa ada kekacauan besar. itu sangat mengganggu saya.",anger
3928,suatu malam saya dipanggil dan diberi tahu bahwa ayah seorang teman dekat saya meninggal. ketika saya mengunjungi teman saya di rumah dan ketika menghadiri pemakaman saya merasa sangat sedih.,sadness
3929,saya tidak ingat persis situasi seperti itu. tapi aku tahu itu setelah aku pergi ke toilet yang sangat kotor dan itu membuatku jijik.,disgust
3930,"suatu kali secara kebetulan saya mencengkeram orang asing (dengan cara yang agak akrab), mengira itu adalah pacar saya. saat melihat ke belakang, saya merasa malu ketika memikirkannya.",shame
3931,"saya pernah merobek ban dalam sepeda, itu bukan milik saya. kemudian saya melihat itu adalah yang baru. saya merasa sangat bersalah saat itu.",guilt
3932,"ketika saya mengetahui bahwa gadis itu, yang saya cintai, juga mencintai saya.",joy
3933,"ketika ibu saya mengancam saya dengan mendorong saya dari tangga, ketika á saya sekali lagi harus membuat komentar.",fear
3934,ketika dibuat terlihat bodoh oleh guru di depan kelas á saat giliran.,anger
3935,ibu saya dengan tidak adil menjadi sangat marah kepada saya dan mengirim saya ke kamar saya sementara ayah saya menjelaskan bahwa cara dia melihat sesuatu adalah - tidak benar. saya telah melakukan banyak hal dengan niat terbaik.,sadness
3936,ibu saya sangat marah dengan adik perempuan saya dan menyuruhnya untuk meletakkan tangannya di atas meja untuk mengangkat tangannya. dia dipaksa oleh kekuatannya.,disgust
3937,"seorang teman datang untuk makan malam dengan saya di rumah. orang tuanya adalah orang biasa. namun, ibu saya menggunakan layanan makan malam porselen yang sangat mahal dan peralatan makan perak. saya merasa sangat malu.",shame
3938,"suatu kali setelah jatuh cinta, aku membayangkan gadis itu menjadi sempurna dan benar-benar membayangi pacarku. setelah itu saya menyadari bahwa gambar ini tidak objektif. saya merasa bersalah terhadap á kedua gadis.",guilt
3939,sekali seminggu saya bekerja sebagai sukarelawan di taman biologis. pekerjaan ini á di taman dan kontak dengan sukarelawan lainnya membuat saya á dengan gembira. mereka juga memberi saya dukungan setelah saya gagal lulus tes driver saya.,joy
3940,teman saya dan saya berencana untuk mencari dokumen dan peralatan lama á di ruang bawah tanah. sudah larut malam ketika kami tiba di ruang bawah tanah. dia menunjukkan tempat di mana polisi (40 tahun yang lalu) menemukan á dua mayat. saya menjadi sangat takut ketika dia menceritakan kisah ini kepada saya.,fear
3941,"ketika seseorang memberi saya pujian setelah ujian tepat pada saat saya membutuhkannya. itu damai, hangat dan tulus.",joy
3942,"ketika saya menaiki tangga di sebuah rumah yang tinggi dan gelap yang penuh bayangan, á melewati pintu dan merasakan bahwa seseorang atau sesuatu á di belakang saya, walaupun saya tahu saya sendirian.",fear
3943,"seorang teman mengatakan kepada saya akan lebih baik bagi saya untuk tidak akrab dengan teman lain, meskipun, menurut pendapat saya dia tidak punya alasan untuk mengatakan hal-hal seperti itu. dia hanya mengatakan begitu berharap bahwa saya akan mencari dukungan darinya (yang, bagaimanapun, tidak perlu).",anger
3944,"saya memiliki hubungan yang baik dengan dua teman. sekali tanpa alasan, á mereka dengan jelas menunjukkan bahwa mereka pikir saya naif, membosankan, dan á tidak bisa mengurus diri sendiri, sementara saya berdebat bahwa saya bisa á mengelola hal-hal.",sadness
3945,"ketika saya melihat bahwa beberapa orang tetap bersikap dingin dan egois sehubungan dengan teman dekat, bahkan dalam situasi yang dibutuhkan teman-teman itu bagi mereka.",disgust
3946,"ketika saya menyatakan hal-hal dengan sangat positif dan mencoba meyakinkan orang lain, dan tampaknya pernyataan saya tidak benar.",shame
3947,"seorang teman tertentu membangkitkan perasaan positif, ketika saya bersamanya tetapi á perasaan negatif ketika dia tidak hadir. saya merasa perlu untuk á mengungkapkan perasaan negatif itu. namun, ketika saya berbicara tentang dia, á saya selalu berpikir: mengapa saya suka ini, dia tidak pantas menerima ini, tetapi á tetap saya melakukannya.",guilt
3948,"beberapa hari yang lalu, saya menumpang untuk arnhems dengan seorang teman. semuanya berjalan baik: mereka menjemput kami dengan sangat cepat, matahari bersinar, saya merasa bebas dan, untuk pertama kalinya setelah lama, senang. saya benar-benar merasa bahwa saya hidup dengan kecepatan penuh.",joy
3949,"nenek saya beberapa kali dilanda pendarahan otak. sampai sekarang dia pulih dengan baik setiap kali, tetapi selalu ada ancaman untuk kehilangannya.",fear
3950,"saya telah membuat janji dengan tiga teman. kami harus pergi bersama-sama. ketika saya tiba di tempat itu, orang lain tidak ada di sana. saya menjadi sangat marah karena saya pikir mereka sudah pergi tanpa saya. namun, tampaknya itu bukan masalahnya.",anger
3951,"saya menyelesaikan hubungan dengan pacar saya, setelah merasa á diriku sendiri sangat tidak bahagia untuk waktu yang lama.",sadness
3952,"beberapa hari setelah saya menyelesaikan hubungan dengan pacar saya, kami bertengkar. lalu dia memukul saya. pada saat itu saya menemukan dia menjijikkan.",disgust
3953,saya sedang mandi di sebuah bilik di perancis. kemudian saya menemukan á bahwa beberapa anak sedang memperhatikan saya dari bilik yang berdekatan.,shame
3954,"saya tahu bahwa seseorang merasa sangat kesepian, dan bahwa dia selalu berharap untuk melihat saya. namun, sering saya terlalu á sibuk mengunjunginya, maka saya merasa bersalah.",guilt
3955,"kerabat dekat saya menjalani operasi yang sulit, dan semuanya á ternyata baik-baik saja.",joy
3956,ketika saya masuk ke tabung atau kereta tanpa membayar tiket á.,fear
3957,"seorang teman sekelas mendesak saya untuk melakukan protes tertentu bersamanya á dengannya, dan ketika saatnya tiba orang ini mundur sementara saya á harus menghadapi situasi tersebut.",anger
3958,ketika saya gagal ujian masuk ke imec.,sadness
3959,ketika saya melihat seseorang memakan cacing hidup.,disgust
3960,"ketika saya masih kecil, orang tua saya menangkap saya dengan majalah porno.",shame
3962,ketika mereka mengatakan kepada saya bahwa saya telah mendapatkan hibah studi.,joy
3963,ketika aku memakai sosok aneh yang menggantung di punggungku.,shame
3964,karena saya belum belajar.,guilt
3965,ketika ayah saya diselamatkan dari kecelakaan kerja yang parah.,joy
3966,ketika saya masih kecil saya bersembunyi di bawah selimut karena takut gelap.,fear
3967,ketika saya pertama kali melihat seseorang memohon.,anger
3968,ketika tim basket saya kehilangan kualifikasi di final.,sadness
3969,ketika saya melihat daging busuk.,disgust
3970,ketika seseorang yang tidak ingin saya lihat terus hadir.,shame
3971,ketika saya gagal dalam ujian saya pikir saya bisa lulus dengan mudah.,guilt
3972,ketika saya mengetahui bahwa saya telah lulus ujian masuk universitas á. saya pikir saya telah melakukan salah satu ujian dengan buruk.,joy
3973,"ketika saya masih sangat muda, suatu hari, saya berada di jalan bersama ayah dan saudara lelaki saya. ketika ayah saya berbicara dengan beberapa teman, saya melihat seekor anjing dan mulai menepuknya. ayah saya mengatakan kepada saya á dengan tajam untuk berhenti melakukannya karena anjing itu kudis. kemudian kakak saya mengatakan bahwa saya akan mati dan saya tidak bisa berhenti menangis setelah ini.",fear
3974,"kami mencari jalan kembali dari kota yang agak mabuk. kami á dijatuhkan di kota lain yang tidak kami kenal. saya perlu buang air kecil, jadi saya melakukannya di dinding yang ternyata milik markas militer. mereka menangkap saya dan membuat saya membayar á 500 poin. kami harus pulang dengan berjalan kaki (6 km) karena sudah terlambat bagi siapa pun untuk memberi kami tumpangan.",anger
3975,"saya bertemu seorang gadis di sebuah diskotik. dia sangat cantik dan saya sangat bahagia. tapi dia tidak muncul. alhamdulillah, ada beberapa teman lain di sana dan saya dapat memiliki waktu yang lebih baik.",sadness
3976,"saya punya teman sekelas yang agak bodoh. saya tidak menyukainya á tetapi saya menghormatinya. ketika dia mencoba untuk berbicara dengan seseorang, mereka tidak akan mendengarkannya dan saya tidak tahan melihatnya.",disgust
3977,"saya bertemu seorang teman di sebuah diskotik. dia bersama seorang gadis dan dia mengatakan kepada saya bahwa dia bukan pacarnya. saya, untuk mengatakan sesuatu, á berkomentar bahwa dia harus menjadi wanita yang sadar. dia kemudian mengatakan kepada saya bahwa dia adalah gadisnya.",shame
3978,"saya pergi ke sebuah pub dengan sekelompok teman (tidak terlalu dekat) dan á saya sering bersama seorang gadis, sedangkan gadis-gadis lain di kelompok á ingin bersama saya. mereka berhenti berbicara dengan gadis yang bersamaku.",guilt
3979,"pada suatu hari, beberapa teman saya dan saya memutuskan untuk pergi ke galicia pada hari libur.",joy
3980,"sebelum ujian yang saya, akhirnya tidak ambil.",fear
3981,di rumah ketika mereka kehilangan tiga keping puzzle saya.,anger
3982,ketika saya bertengkar dengan seorang teman.,sadness
3983,ketika saya kotor karena saya belum mandi selama beberapa hari.,disgust
3984,suatu kali saya tidak punya cukup uang untuk membayar kopi.,shame
3985,setelah berdebat dengan seorang teman saya.,guilt
3986,seorang teman saya mengatakan kepada saya bahwa saya telah lulus ujian masuk ke universitas.,joy
3987,sebelum mengikuti ujian.,fear
3988,keluarga saya menyuruh saya pergi jika saya tidak mau menerima kondisi yang mereka berikan kepada saya.,anger
3989,seorang teman saya menelepon saya ketika saya tidak di rumah. saya meneleponnya kembali untuk mengetahui apa yang dia inginkan dan dia mengatakan kepada saya bahwa dia telah memutar nomor yang salah.,sadness
3990,saya harus mengganti pakaian bayi untuk pertama kalinya.,disgust
3991,saya jatuh di luar pintu rumah saya.,shame
3992,adik perempuan saya hampir tertabrak truk.,guilt
3993,ketika adik saya lahir.,joy
3994,ketika saya hampir jatuh dari bebatuan karena saya telah bertindak bodoh dan bermain berbahaya.,fear
3995,suatu hari saya melihat beberapa anak berburu kucing sampai mati.,anger
3996,kematian seorang teman.,sadness
3997,ketika saya melihat adegan di t.v di mana pengebirian ditampilkan.,disgust
3998,suatu kali saya menjawab ayah saya dengan kasar.,shame
3999,ketika saudara lelaki saya melarikan diri dari rumah dan saya pikir itu karena á dari saya yang terus menerus memarahi dia.,guilt
4000,ketika saya melihat bahwa saya telah lulus ujian masuk universitas. itu membuat saya melupakan semua masalah saya.,joy
4001,"ketika saya berumur sepuluh tahun, saya dikurung di sekolah bersama seorang teman. saya harus á melompat keluar dari jendela dan melewati balok setinggi 10 meter.",fear
4002,ketika saya diberi tahu bahwa seorang anak lelaki tidak ingin menjadi teman saya tanpa alasan yang jelas.,anger
4003,ketika saya mengetahui bahwa seorang anak lelaki yang saya sukai telah bersama seorang gadis selama tiga tahun.,sadness
4004,ketika teman sekelas yang sangat kotor kentut di hadapanku. ada bau yang mengerikan.,disgust
4005,ketika saya menyadari bahwa saya memiliki lubang di celana saya setelah pergi untuk berjalan-jalan.,shame
4006,ketika saya bertengkar dengan kakek saya pada hari adik saya lahir.,guilt
4007,"ketika saya melihat saudara perempuan saya yang berusia 16 tahun di rumah setelah menunggu dia sepanjang malam, tidak tahu di mana dia berada.",joy
4008,sementara saya sedang menunggu mereka memberi saya tanda subjek yang paling sulit tahun ini.,fear
4009,"saya berdebat dengan ibu saya karena saya mengkritik aturan á dia memaksakan di rumah, yang terlalu kaku dan sewenang-wenang bagi saya.",anger
4010,ketika saya mengetahui bahwa seorang teman saya tidak berbicara dengan pacarnya selama seminggu setelah pertengkaran karena kecemburuan yang tidak berdasar.,sadness
4011,saat melihat adegan kecelakaan di majalah.,disgust
4012,beberapa hari yang lalu saya harus mengajukan pertanyaan konyol kepada seorang profesor - karena saya kalah dalam permainan kartu dan harus membayar kehilangan uang.,shame
4013,ketika saya berteriak pada ibu saya ketika dia gugup dan tertekan.,guilt
4014,"setelah beberapa hari menunda menstruasi pacar saya, saya sangat senang melihat bahwa tes kehamilan negatif.",joy
4015,"ketika saya melihat program tv tentang rencana militer amerika utara - disebut \ the startwar \ "".""",fear
4016,saya merasa marah ketika saya melihat di t.v pembantaian terakhir orang negro di afrika selatan.,anger
4017,ketika saya melihat foto-foto kekeringan di ethiopia.,sadness
4018,setiap kali saya melihat seorang pecandu alkohol.,disgust
4019,"pada malam tahun baru, ketika saya pergi ke rumah orang tua pacar saya untuk menemui mereka.",shame
4020,ketika saya gagal dalam ujian yang saya tahu saya belum belajar cukup keras.,guilt
4021,hari itu tim bola basket real madrid lolos ke final di athena.,joy
4022,terakhir kali saya berhadapan muka dengan anjing mengerikan á yang tinggal di jalan saya.,fear
4023,"selama diskusi sepele (ramah), salah satu peserta á membuat intervensi yang membuat saya merasa tidak nyaman.",anger
4024,ketika saya mendengar wahyu terakhir dari pemerintah sosialis á tentang pensiun.,sadness
4025,ketika saya mengetahui detailnya apakah kelaparan di afrika timur.,disgust
4026,"terakhir kali saya harus menelepon registry, setelah memanggil mereka berkali-kali dalam beberapa hari terakhir.",shame
4027,ketika saya lulus ujian penting.,joy
4028,"dalam ujian yang agak penting, ketika mereka menangkap saya dengan tangan merah á menyalin.",fear
4029,"ketika ayah saya memanggil saya secara langsung dan jahat, maka á termasuk saya dalam \ perang keluarga \ "".""",anger
4030,ketika orang tua saya bercerai.,sadness
4031,"ketika saya masih kecil, suatu hari saat bermain, saya jatuh ke pinggang saya di lumpur.",disgust
4032,ketika saya diberhentikan dari pekerjaan setelah dituduh mencuri.,shame
4033,"ketika aku bersama seorang gadis yang sepertinya mencintaiku, sementara aku dengan dia hanya untuk pergi tidur dengannya.",guilt
4034,ketika saya lulus ujian yang saya gagal tahun lalu.,joy
4035,saat aku keluar sendirian di malam hari.,fear
4036,seorang pembunuh.,anger
4037,ketika saya gagal dua mata pelajaran tahun lalu.,sadness
4038,ketika saya melihat orang yang tidak memiliki sentimen.,disgust
